"Year","Lake","Focal.Host","Other.Host","AUC.Shared.Density"
"2016","Bruin","ambigua","mendotae",0
"2016","Bruin","mendotae","dentifera",0
"2016","Bruin","mendotae","dubia",0
"2016","Bruin","mendotae","pulicaria",0
"2016","Bruin","mendotae","retrocurva",0
"2016","Bruin","mendotae","ceriodaphnia",0
"2016","Bruin","mendotae","parvula",0
"2016","Bruin","mendotae","ambigua",0
"2016","Bruin","mendotae","mendotae",0
"2016","Cedar","ceriodaphnia","ceriodaphnia",168991.45
"2016","Cedar","ceriodaphnia","dentifera",168991.45
"2016","Cedar","ceriodaphnia","dubia",168991.45
"2016","Cedar","ceriodaphnia","retrocurva",168991.45
"2016","Cedar","ceriodaphnia","pulicaria",0
"2016","Cedar","ceriodaphnia","parvula",0
"2016","Cedar","ceriodaphnia","ambigua",0
"2016","Cedar","ceriodaphnia","mendotae",0
"2016","Cedar","dentifera","ceriodaphnia",168991.45
"2016","Cedar","dentifera","dentifera",25647989.95
"2016","Cedar","dentifera","dubia",792711.65
"2016","Cedar","dentifera","retrocurva",18385552.05
"2016","Cedar","dentifera","pulicaria",0
"2016","Cedar","dentifera","parvula",0
"2016","Cedar","dentifera","ambigua",0
"2016","Cedar","dentifera","mendotae",0
"2016","Cedar","dubia","ceriodaphnia",168991.45
"2016","Cedar","dubia","dentifera",792711.65
"2016","Cedar","dubia","dubia",792711.65
"2016","Cedar","dubia","retrocurva",792711.65
"2016","Cedar","dubia","pulicaria",0
"2016","Cedar","dubia","parvula",0
"2016","Cedar","dubia","ambigua",0
"2016","Cedar","dubia","mendotae",0
"2016","Cedar","retrocurva","ceriodaphnia",168991.45
"2016","Cedar","retrocurva","dentifera",18385552.05
"2016","Cedar","retrocurva","dubia",792711.65
"2016","Cedar","retrocurva","retrocurva",23047003.85
"2016","Cedar","retrocurva","pulicaria",0
"2016","Cedar","retrocurva","parvula",0
"2016","Cedar","retrocurva","ambigua",0
"2016","Cedar","retrocurva","mendotae",0
"2016","Cedar","pulicaria","ceriodaphnia",0
"2016","Cedar","pulicaria","dentifera",0
"2016","Cedar","pulicaria","dubia",0
"2016","Cedar","pulicaria","retrocurva",0
"2016","Cedar","pulicaria","pulicaria",0
"2016","Cedar","pulicaria","parvula",0
"2016","Cedar","pulicaria","ambigua",0
"2016","Cedar","pulicaria","mendotae",0
"2016","Cedar","parvula","ceriodaphnia",0
"2016","Cedar","parvula","dentifera",0
"2016","Cedar","parvula","dubia",0
"2016","Cedar","parvula","retrocurva",0
"2016","Cedar","parvula","pulicaria",0
"2016","Cedar","parvula","parvula",0
"2016","Cedar","parvula","ambigua",0
"2016","Cedar","parvula","mendotae",0
"2016","Cedar","ambigua","ceriodaphnia",0
"2016","Cedar","ambigua","dentifera",0
"2016","Cedar","ambigua","dubia",0
"2016","Cedar","ambigua","retrocurva",0
"2016","Cedar","ambigua","pulicaria",0
"2016","Cedar","ambigua","parvula",0
"2016","Cedar","ambigua","ambigua",0
"2016","Cedar","ambigua","mendotae",0
"2016","Cedar","mendotae","ceriodaphnia",0
"2016","Cedar","mendotae","dentifera",0
"2016","Cedar","mendotae","dubia",0
"2016","Cedar","mendotae","retrocurva",0
"2016","Cedar","mendotae","pulicaria",0
"2016","Cedar","mendotae","parvula",0
"2016","Cedar","mendotae","ambigua",0
"2016","Cedar","mendotae","mendotae",0
"2016","CrookedW","dentifera","dentifera",3840231.85
"2016","CrookedW","dentifera","dubia",2005707.7
"2016","CrookedW","dentifera","retrocurva",2079367.6
"2016","CrookedW","dentifera","pulicaria",0
"2016","CrookedW","dentifera","ceriodaphnia",1337289.85
"2016","CrookedW","dentifera","parvula",0
"2016","CrookedW","dentifera","ambigua",0
"2016","CrookedW","dentifera","mendotae",0
"2016","CrookedW","dubia","dentifera",2005707.7
"2016","CrookedW","dubia","dubia",2023122.7
"2016","CrookedW","dubia","retrocurva",968539.45
"2016","CrookedW","dubia","pulicaria",0
"2016","CrookedW","dubia","ceriodaphnia",368684.2
"2016","CrookedW","dubia","parvula",0
"2016","CrookedW","dubia","ambigua",0
"2016","CrookedW","dubia","mendotae",0
"2016","CrookedW","retrocurva","dentifera",2079367.6
"2016","CrookedW","retrocurva","dubia",968539.45
"2016","CrookedW","retrocurva","retrocurva",13870195.15
"2016","CrookedW","retrocurva","pulicaria",0
"2016","CrookedW","retrocurva","ceriodaphnia",5343545.65
"2016","CrookedW","retrocurva","parvula",0
"2016","CrookedW","retrocurva","ambigua",0
"2016","CrookedW","retrocurva","mendotae",0
"2016","CrookedW","pulicaria","dentifera",0
"2016","CrookedW","pulicaria","dubia",0
"2016","CrookedW","pulicaria","retrocurva",0
"2016","CrookedW","pulicaria","pulicaria",0
"2016","CrookedW","pulicaria","ceriodaphnia",0
"2016","CrookedW","pulicaria","parvula",0
"2016","CrookedW","pulicaria","ambigua",0
"2016","CrookedW","pulicaria","mendotae",0
"2016","CrookedW","ceriodaphnia","dentifera",1337289.85
"2016","CrookedW","ceriodaphnia","dubia",368684.2
"2016","CrookedW","ceriodaphnia","retrocurva",5343545.65
"2016","CrookedW","ceriodaphnia","pulicaria",0
"2016","CrookedW","ceriodaphnia","ceriodaphnia",6405868.75
"2016","CrookedW","ceriodaphnia","parvula",0
"2016","CrookedW","ceriodaphnia","ambigua",0
"2016","CrookedW","ceriodaphnia","mendotae",0
"2016","CrookedW","parvula","dentifera",0
"2016","CrookedW","parvula","dubia",0
"2016","CrookedW","parvula","retrocurva",0
"2016","CrookedW","parvula","pulicaria",0
"2016","CrookedW","parvula","ceriodaphnia",0
"2016","CrookedW","parvula","parvula",0
"2016","CrookedW","parvula","ambigua",0
"2016","CrookedW","parvula","mendotae",0
"2016","CrookedW","ambigua","dentifera",0
"2016","CrookedW","ambigua","dubia",0
"2016","CrookedW","ambigua","retrocurva",0
"2016","CrookedW","ambigua","pulicaria",0
"2016","CrookedW","ambigua","ceriodaphnia",0
"2016","CrookedW","ambigua","parvula",0
"2016","CrookedW","ambigua","ambigua",0
"2016","CrookedW","ambigua","mendotae",0
"2016","CrookedW","mendotae","dentifera",0
"2016","CrookedW","mendotae","dubia",0
"2016","CrookedW","mendotae","retrocurva",0
"2016","CrookedW","mendotae","pulicaria",0
"2016","CrookedW","mendotae","ceriodaphnia",0
"2016","CrookedW","mendotae","parvula",0
"2016","CrookedW","mendotae","ambigua",0
"2016","CrookedW","mendotae","mendotae",0
"2016","Gosling","ambigua","ambigua",541859.25
"2016","Gosling","ambigua","ceriodaphnia",541859.25
"2016","Gosling","ambigua","dentifera",541859.25
"2016","Gosling","ambigua","parvula",541859.25
"2016","Gosling","ambigua","pulicaria",60372
"2016","Gosling","ambigua","retrocurva",55976.7
"2016","Gosling","ambigua","dubia",0
"2016","Gosling","ambigua","mendotae",0
"2016","Gosling","ceriodaphnia","ambigua",541859.25
"2016","Gosling","ceriodaphnia","ceriodaphnia",117490285.35
"2016","Gosling","ceriodaphnia","dentifera",25304200.8
"2016","Gosling","ceriodaphnia","parvula",5463738.45
"2016","Gosling","ceriodaphnia","pulicaria",124227.6
"2016","Gosling","ceriodaphnia","retrocurva",65099.1
"2016","Gosling","ceriodaphnia","dubia",0
"2016","Gosling","ceriodaphnia","mendotae",0
"2016","Gosling","dentifera","ambigua",541859.25
"2016","Gosling","dentifera","ceriodaphnia",25304200.8
"2016","Gosling","dentifera","dentifera",25311940.8
"2016","Gosling","dentifera","parvula",5463738.45
"2016","Gosling","dentifera","pulicaria",124227.6
"2016","Gosling","dentifera","retrocurva",65099.1
"2016","Gosling","dentifera","dubia",0
"2016","Gosling","dentifera","mendotae",0
"2016","Gosling","parvula","ambigua",541859.25
"2016","Gosling","parvula","ceriodaphnia",5463738.45
"2016","Gosling","parvula","dentifera",5463738.45
"2016","Gosling","parvula","parvula",5463738.45
"2016","Gosling","parvula","pulicaria",124227.6
"2016","Gosling","parvula","retrocurva",65099.1
"2016","Gosling","parvula","dubia",0
"2016","Gosling","parvula","mendotae",0
"2016","Gosling","pulicaria","ambigua",60372
"2016","Gosling","pulicaria","ceriodaphnia",124227.6
"2016","Gosling","pulicaria","dentifera",124227.6
"2016","Gosling","pulicaria","parvula",124227.6
"2016","Gosling","pulicaria","pulicaria",124227.6
"2016","Gosling","pulicaria","retrocurva",11610
"2016","Gosling","pulicaria","dubia",0
"2016","Gosling","pulicaria","mendotae",0
"2016","Gosling","retrocurva","ambigua",55976.7
"2016","Gosling","retrocurva","ceriodaphnia",65099.1
"2016","Gosling","retrocurva","dentifera",65099.1
"2016","Gosling","retrocurva","parvula",65099.1
"2016","Gosling","retrocurva","pulicaria",11610
"2016","Gosling","retrocurva","retrocurva",65099.1
"2016","Gosling","retrocurva","dubia",0
"2016","Gosling","retrocurva","mendotae",0
"2016","Gosling","dubia","ambigua",0
"2016","Gosling","dubia","ceriodaphnia",0
"2016","Gosling","dubia","dentifera",0
"2016","Gosling","dubia","parvula",0
"2016","Gosling","dubia","pulicaria",0
"2016","Gosling","dubia","retrocurva",0
"2016","Gosling","dubia","dubia",0
"2016","Gosling","dubia","mendotae",0
"2016","Gosling","mendotae","ambigua",0
"2016","Gosling","mendotae","ceriodaphnia",0
"2016","Gosling","mendotae","dentifera",0
"2016","Gosling","mendotae","parvula",0
"2016","Gosling","mendotae","pulicaria",0
"2016","Gosling","mendotae","retrocurva",0
"2016","Gosling","mendotae","dubia",0
"2016","Gosling","mendotae","mendotae",0
"2016","Pickerel","ceriodaphnia","ceriodaphnia",796259.1
"2016","Pickerel","ceriodaphnia","dentifera",796259.1
"2016","Pickerel","ceriodaphnia","pulicaria",796259.1
"2016","Pickerel","ceriodaphnia","retrocurva",796259.1
"2016","Pickerel","ceriodaphnia","dubia",19350
"2016","Pickerel","ceriodaphnia","parvula",0
"2016","Pickerel","ceriodaphnia","ambigua",0
"2016","Pickerel","ceriodaphnia","mendotae",0
"2016","Pickerel","dentifera","ceriodaphnia",796259.1
"2016","Pickerel","dentifera","dentifera",22421027.7
"2016","Pickerel","dentifera","pulicaria",13044328.5
"2016","Pickerel","dentifera","retrocurva",8142546.6
"2016","Pickerel","dentifera","dubia",19350
"2016","Pickerel","dentifera","parvula",0
"2016","Pickerel","dentifera","ambigua",0
"2016","Pickerel","dentifera","mendotae",0
"2016","Pickerel","pulicaria","ceriodaphnia",796259.1
"2016","Pickerel","pulicaria","dentifera",13044328.5
"2016","Pickerel","pulicaria","pulicaria",16093913.25
"2016","Pickerel","pulicaria","retrocurva",6167282.55
"2016","Pickerel","pulicaria","dubia",19350
"2016","Pickerel","pulicaria","parvula",0
"2016","Pickerel","pulicaria","ambigua",0
"2016","Pickerel","pulicaria","mendotae",0
"2016","Pickerel","retrocurva","ceriodaphnia",796259.1
"2016","Pickerel","retrocurva","dentifera",8142546.6
"2016","Pickerel","retrocurva","pulicaria",6167282.55
"2016","Pickerel","retrocurva","retrocurva",8320955.1
"2016","Pickerel","retrocurva","dubia",19350
"2016","Pickerel","retrocurva","parvula",0
"2016","Pickerel","retrocurva","ambigua",0
"2016","Pickerel","retrocurva","mendotae",0
"2016","Pickerel","dubia","ceriodaphnia",19350
"2016","Pickerel","dubia","dentifera",19350
"2016","Pickerel","dubia","pulicaria",19350
"2016","Pickerel","dubia","retrocurva",19350
"2016","Pickerel","dubia","dubia",19350
"2016","Pickerel","dubia","parvula",0
"2016","Pickerel","dubia","ambigua",0
"2016","Pickerel","dubia","mendotae",0
"2016","Pickerel","parvula","ceriodaphnia",0
"2016","Pickerel","parvula","dentifera",0
"2016","Pickerel","parvula","pulicaria",0
"2016","Pickerel","parvula","retrocurva",0
"2016","Pickerel","parvula","dubia",0
"2016","Pickerel","parvula","parvula",0
"2016","Pickerel","parvula","ambigua",0
"2016","Pickerel","parvula","mendotae",0
"2016","Pickerel","ambigua","ceriodaphnia",0
"2016","Pickerel","ambigua","dentifera",0
"2016","Pickerel","ambigua","pulicaria",0
"2016","Pickerel","ambigua","retrocurva",0
"2016","Pickerel","ambigua","dubia",0
"2016","Pickerel","ambigua","parvula",0
"2016","Pickerel","ambigua","ambigua",0
"2016","Pickerel","ambigua","mendotae",0
"2016","Pickerel","mendotae","ceriodaphnia",0
"2016","Pickerel","mendotae","dentifera",0
"2016","Pickerel","mendotae","pulicaria",0
"2016","Pickerel","mendotae","retrocurva",0
"2016","Pickerel","mendotae","dubia",0
"2016","Pickerel","mendotae","parvula",0
"2016","Pickerel","mendotae","ambigua",0
"2016","Pickerel","mendotae","mendotae",0
"2016","North","ceriodaphnia","ceriodaphnia",1972942.35
"2016","North","ceriodaphnia","dentifera",1972942.35
"2016","North","ceriodaphnia","pulicaria",476400.9
"2016","North","ceriodaphnia","retrocurva",1887801.45
"2016","North","ceriodaphnia","dubia",11610
"2016","North","ceriodaphnia","parvula",30960
"2016","North","ceriodaphnia","ambigua",11610
"2016","North","ceriodaphnia","mendotae",0
"2016","North","dentifera","ceriodaphnia",1972942.35
"2016","North","dentifera","dentifera",62466177
"2016","North","dentifera","pulicaria",4100685.45
"2016","North","dentifera","retrocurva",17170749.15
"2016","North","dentifera","dubia",11610
"2016","North","dentifera","parvula",77400.3
"2016","North","dentifera","ambigua",11610
"2016","North","dentifera","mendotae",0
"2016","North","pulicaria","ceriodaphnia",476400.9
"2016","North","pulicaria","dentifera",4100685.45
"2016","North","pulicaria","pulicaria",4100685.45
"2016","North","pulicaria","retrocurva",1947786.9
"2016","North","pulicaria","dubia",11610
"2016","North","pulicaria","parvula",34830.3
"2016","North","pulicaria","ambigua",11610
"2016","North","pulicaria","mendotae",0
"2016","North","retrocurva","ceriodaphnia",1887801.45
"2016","North","retrocurva","dentifera",17170749.15
"2016","North","retrocurva","pulicaria",1947786.9
"2016","North","retrocurva","retrocurva",28757623.05
"2016","North","retrocurva","dubia",11610
"2016","North","retrocurva","parvula",77400.3
"2016","North","retrocurva","ambigua",11610
"2016","North","retrocurva","mendotae",0
"2016","North","dubia","ceriodaphnia",11610
"2016","North","dubia","dentifera",11610
"2016","North","dubia","pulicaria",11610
"2016","North","dubia","retrocurva",11610
"2016","North","dubia","dubia",11610
"2016","North","dubia","parvula",0
"2016","North","dubia","ambigua",0
"2016","North","dubia","mendotae",0
"2016","North","parvula","ceriodaphnia",30960
"2016","North","parvula","dentifera",77400.3
"2016","North","parvula","pulicaria",34830.3
"2016","North","parvula","retrocurva",77400.3
"2016","North","parvula","dubia",0
"2016","North","parvula","parvula",77400.3
"2016","North","parvula","ambigua",11610
"2016","North","parvula","mendotae",0
"2016","North","ambigua","ceriodaphnia",11610
"2016","North","ambigua","dentifera",11610
"2016","North","ambigua","pulicaria",11610
"2016","North","ambigua","retrocurva",11610
"2016","North","ambigua","dubia",0
"2016","North","ambigua","parvula",11610
"2016","North","ambigua","ambigua",11610
"2016","North","ambigua","mendotae",0
"2016","North","mendotae","ceriodaphnia",0
"2016","North","mendotae","dentifera",0
"2016","North","mendotae","pulicaria",0
"2016","North","mendotae","retrocurva",0
"2016","North","mendotae","dubia",0
"2016","North","mendotae","parvula",0
"2016","North","mendotae","ambigua",0
"2016","North","mendotae","mendotae",0
"2016","Sullivan","dentifera","dentifera",58228493.7
"2016","Sullivan","dentifera","pulicaria",736466.55
"2016","Sullivan","dentifera","retrocurva",11610
"2016","Sullivan","dentifera","ceriodaphnia",612625.5
"2016","Sullivan","dentifera","dubia",0
"2016","Sullivan","dentifera","parvula",0
"2016","Sullivan","dentifera","ambigua",11610
"2016","Sullivan","dentifera","mendotae",0
"2016","Sullivan","pulicaria","dentifera",736466.55
"2016","Sullivan","pulicaria","pulicaria",736466.55
"2016","Sullivan","pulicaria","retrocurva",0
"2016","Sullivan","pulicaria","ceriodaphnia",196596.9
"2016","Sullivan","pulicaria","dubia",0
"2016","Sullivan","pulicaria","parvula",0
"2016","Sullivan","pulicaria","ambigua",0
"2016","Sullivan","pulicaria","mendotae",0
"2016","Sullivan","retrocurva","dentifera",11610
"2016","Sullivan","retrocurva","pulicaria",0
"2016","Sullivan","retrocurva","retrocurva",11610
"2016","Sullivan","retrocurva","ceriodaphnia",11610
"2016","Sullivan","retrocurva","dubia",0
"2016","Sullivan","retrocurva","parvula",0
"2016","Sullivan","retrocurva","ambigua",0
"2016","Sullivan","retrocurva","mendotae",0
"2016","Sullivan","ceriodaphnia","dentifera",612625.5
"2016","Sullivan","ceriodaphnia","pulicaria",196596.9
"2016","Sullivan","ceriodaphnia","retrocurva",11610
"2016","Sullivan","ceriodaphnia","ceriodaphnia",612625.5
"2016","Sullivan","ceriodaphnia","dubia",0
"2016","Sullivan","ceriodaphnia","parvula",0
"2016","Sullivan","ceriodaphnia","ambigua",11610
"2016","Sullivan","ceriodaphnia","mendotae",0
"2016","Sullivan","dubia","dentifera",0
"2016","Sullivan","dubia","pulicaria",0
"2016","Sullivan","dubia","retrocurva",0
"2016","Sullivan","dubia","ceriodaphnia",0
"2016","Sullivan","dubia","dubia",0
"2016","Sullivan","dubia","parvula",0
"2016","Sullivan","dubia","ambigua",0
"2016","Sullivan","dubia","mendotae",0
"2016","Sullivan","parvula","dentifera",0
"2016","Sullivan","parvula","pulicaria",0
"2016","Sullivan","parvula","retrocurva",0
"2016","Sullivan","parvula","ceriodaphnia",0
"2016","Sullivan","parvula","dubia",0
"2016","Sullivan","parvula","parvula",0
"2016","Sullivan","parvula","ambigua",0
"2016","Sullivan","parvula","mendotae",0
"2016","Sullivan","ambigua","dentifera",11610
"2016","Sullivan","ambigua","pulicaria",0
"2016","Sullivan","ambigua","retrocurva",0
"2016","Sullivan","ambigua","ceriodaphnia",11610
"2016","Sullivan","ambigua","dubia",0
"2016","Sullivan","ambigua","parvula",0
"2016","Sullivan","ambigua","ambigua",11610
"2016","Sullivan","ambigua","mendotae",0
"2016","Sullivan","mendotae","dentifera",0
"2016","Sullivan","mendotae","pulicaria",0
"2016","Sullivan","mendotae","retrocurva",0
"2016","Sullivan","mendotae","ceriodaphnia",0
"2016","Sullivan","mendotae","dubia",0
"2016","Sullivan","mendotae","parvula",0
"2016","Sullivan","mendotae","ambigua",0
"2016","Sullivan","mendotae","mendotae",0
"2016","Woodland","ambigua","ambigua",141900.7
"2016","Woodland","ambigua","ceriodaphnia",141900.7
"2016","Woodland","ambigua","dentifera",141900.7
"2016","Woodland","ambigua","parvula",0
"2016","Woodland","ambigua","pulicaria",87720
"2016","Woodland","ambigua","retrocurva",69660
"2016","Woodland","ambigua","dubia",0
"2016","Woodland","ambigua","mendotae",0
"2016","Woodland","ceriodaphnia","ambigua",141900.7
"2016","Woodland","ceriodaphnia","ceriodaphnia",5925341.2
"2016","Woodland","ceriodaphnia","dentifera",3643311.9
"2016","Woodland","ceriodaphnia","parvula",0
"2016","Woodland","ceriodaphnia","pulicaria",192211.35
"2016","Woodland","ceriodaphnia","retrocurva",1481255.9
"2016","Woodland","ceriodaphnia","dubia",182858.85
"2016","Woodland","ceriodaphnia","mendotae",143190.75
"2016","Woodland","dentifera","ambigua",141900.7
"2016","Woodland","dentifera","ceriodaphnia",3643311.9
"2016","Woodland","dentifera","dentifera",3643311.9
"2016","Woodland","dentifera","parvula",0
"2016","Woodland","dentifera","pulicaria",192211.35
"2016","Woodland","dentifera","retrocurva",562767.5
"2016","Woodland","dentifera","dubia",26122.5
"2016","Woodland","dentifera","mendotae",143190.75
"2016","Woodland","parvula","ambigua",0
"2016","Woodland","parvula","ceriodaphnia",0
"2016","Woodland","parvula","dentifera",0
"2016","Woodland","parvula","parvula",0
"2016","Woodland","parvula","pulicaria",0
"2016","Woodland","parvula","retrocurva",0
"2016","Woodland","parvula","dubia",0
"2016","Woodland","parvula","mendotae",0
"2016","Woodland","pulicaria","ambigua",87720
"2016","Woodland","pulicaria","ceriodaphnia",192211.35
"2016","Woodland","pulicaria","dentifera",192211.35
"2016","Woodland","pulicaria","parvula",0
"2016","Woodland","pulicaria","pulicaria",192211.35
"2016","Woodland","pulicaria","retrocurva",104491.35
"2016","Woodland","pulicaria","dubia",0
"2016","Woodland","pulicaria","mendotae",0
"2016","Woodland","retrocurva","ambigua",69660
"2016","Woodland","retrocurva","ceriodaphnia",1481255.9
"2016","Woodland","retrocurva","dentifera",562767.5
"2016","Woodland","retrocurva","parvula",0
"2016","Woodland","retrocurva","pulicaria",104491.35
"2016","Woodland","retrocurva","retrocurva",29180038.25
"2016","Woodland","retrocurva","dubia",182858.85
"2016","Woodland","retrocurva","mendotae",143190.75
"2016","Woodland","dubia","ambigua",0
"2016","Woodland","dubia","ceriodaphnia",182858.85
"2016","Woodland","dubia","dentifera",26122.5
"2016","Woodland","dubia","parvula",0
"2016","Woodland","dubia","pulicaria",0
"2016","Woodland","dubia","retrocurva",182858.85
"2016","Woodland","dubia","dubia",182858.85
"2016","Woodland","dubia","mendotae",0
"2016","Woodland","mendotae","ambigua",0
"2016","Woodland","mendotae","ceriodaphnia",143190.75
"2016","Woodland","mendotae","dentifera",143190.75
"2016","Woodland","mendotae","parvula",0
"2016","Woodland","mendotae","pulicaria",0
"2016","Woodland","mendotae","retrocurva",143190.75
"2016","Woodland","mendotae","dubia",0
"2016","Woodland","mendotae","mendotae",143190.75
"2016","Whitmore","ambigua","ambigua",162541.4
"2016","Whitmore","ambigua","ceriodaphnia",162541.4
"2016","Whitmore","ambigua","dentifera",81270.7
"2016","Whitmore","ambigua","mendotae",108360.7
"2016","Whitmore","ambigua","parvula",0
"2016","Whitmore","ambigua","pulicaria",162541.4
"2016","Whitmore","ambigua","retrocurva",162541.4
"2016","Whitmore","ambigua","dubia",0
"2016","Whitmore","ceriodaphnia","ambigua",162541.4
"2016","Whitmore","ceriodaphnia","ceriodaphnia",4725310.45
"2016","Whitmore","ceriodaphnia","dentifera",116100.7
"2016","Whitmore","ceriodaphnia","mendotae",236071.45
"2016","Whitmore","ceriodaphnia","parvula",0
"2016","Whitmore","ceriodaphnia","pulicaria",3394018.4
"2016","Whitmore","ceriodaphnia","retrocurva",4698219.05
"2016","Whitmore","ceriodaphnia","dubia",0
"2016","Whitmore","dentifera","ambigua",81270.7
"2016","Whitmore","dentifera","ceriodaphnia",116100.7
"2016","Whitmore","dentifera","dentifera",116100.7
"2016","Whitmore","dentifera","mendotae",116100.7
"2016","Whitmore","dentifera","parvula",0
"2016","Whitmore","dentifera","pulicaria",116100.7
"2016","Whitmore","dentifera","retrocurva",116100.7
"2016","Whitmore","dentifera","dubia",0
"2016","Whitmore","mendotae","ambigua",108360.7
"2016","Whitmore","mendotae","ceriodaphnia",236071.45
"2016","Whitmore","mendotae","dentifera",116100.7
"2016","Whitmore","mendotae","mendotae",265096.45
"2016","Whitmore","mendotae","parvula",0
"2016","Whitmore","mendotae","pulicaria",178020.7
"2016","Whitmore","mendotae","retrocurva",265096.45
"2016","Whitmore","mendotae","dubia",0
"2016","Whitmore","parvula","ambigua",0
"2016","Whitmore","parvula","ceriodaphnia",0
"2016","Whitmore","parvula","dentifera",0
"2016","Whitmore","parvula","mendotae",0
"2016","Whitmore","parvula","parvula",0
"2016","Whitmore","parvula","pulicaria",0
"2016","Whitmore","parvula","retrocurva",0
"2016","Whitmore","parvula","dubia",0
"2016","Whitmore","pulicaria","ambigua",162541.4
"2016","Whitmore","pulicaria","ceriodaphnia",3394018.4
"2016","Whitmore","pulicaria","dentifera",116100.7
"2016","Whitmore","pulicaria","mendotae",178020.7
"2016","Whitmore","pulicaria","parvula",0
"2016","Whitmore","pulicaria","pulicaria",13394178.95
"2016","Whitmore","pulicaria","retrocurva",13042004.75
"2016","Whitmore","pulicaria","dubia",0
"2016","Whitmore","retrocurva","ambigua",162541.4
"2016","Whitmore","retrocurva","ceriodaphnia",4698219.05
"2016","Whitmore","retrocurva","dentifera",116100.7
"2016","Whitmore","retrocurva","mendotae",265096.45
"2016","Whitmore","retrocurva","parvula",0
"2016","Whitmore","retrocurva","pulicaria",13042004.75
"2016","Whitmore","retrocurva","retrocurva",30700957.45
"2016","Whitmore","retrocurva","dubia",0
"2016","Whitmore","dubia","ambigua",0
"2016","Whitmore","dubia","ceriodaphnia",0
"2016","Whitmore","dubia","dentifera",0
"2016","Whitmore","dubia","mendotae",0
"2016","Whitmore","dubia","parvula",0
"2016","Whitmore","dubia","pulicaria",0
"2016","Whitmore","dubia","retrocurva",0
"2016","Whitmore","dubia","dubia",0
