"","Year","Lake","Parasite.Species","Focal.Host","Other.Host","AUC.prev"
"488","2014","Mill","pasteuria","mendotae","retrocurva",0
"489","2014","Mill","pasteuria","ceriodaphnia","pulicaria",0
"490","2014","Mill","pasteuria","ceriodaphnia","dubia",0
"491","2014","Mill","pasteuria","ceriodaphnia","parvula",0
"492","2014","Mill","pasteuria","ceriodaphnia","ambigua",0
"493","2014","Mill","pasteuria","ceriodaphnia","mendotae",0
"494","2014","Mill","pasteuria","ceriodaphnia","ceriodaphnia",11371.9095744681
"495","2014","Mill","pasteuria","ceriodaphnia","dentifera",7438.26858559689
"496","2014","Mill","pasteuria","ceriodaphnia","retrocurva",0
"497","2014","Mill","pasteuria","dentifera","pulicaria",0
"498","2014","Mill","pasteuria","dentifera","dubia",0
"499","2014","Mill","pasteuria","dentifera","parvula",16258.2889194688
"500","2014","Mill","pasteuria","dentifera","ambigua",0
"501","2014","Mill","pasteuria","dentifera","mendotae",0
"502","2014","Mill","pasteuria","dentifera","ceriodaphnia",7438.26858559689
"503","2014","Mill","pasteuria","dentifera","dentifera",199419.627638701
"504","2014","Mill","pasteuria","dentifera","retrocurva",697848.942065868
"505","2014","Mill","pasteuria","retrocurva","pulicaria",0
"506","2014","Mill","pasteuria","retrocurva","dubia",0
"507","2014","Mill","pasteuria","retrocurva","parvula",223750.588020866
"508","2014","Mill","pasteuria","retrocurva","ambigua",0
"509","2014","Mill","pasteuria","retrocurva","mendotae",0
"510","2014","Mill","pasteuria","retrocurva","ceriodaphnia",0
"511","2014","Mill","pasteuria","retrocurva","dentifera",697848.942065868
"512","2014","Mill","pasteuria","retrocurva","retrocurva",3335236.54313878
"513","2014","Mill","metsch","pulicaria","pulicaria",0
"514","2014","Mill","metsch","pulicaria","dubia",0
"515","2014","Mill","metsch","pulicaria","parvula",0
"516","2014","Mill","metsch","pulicaria","ambigua",0
"517","2014","Mill","metsch","pulicaria","mendotae",0
"518","2014","Mill","metsch","pulicaria","ceriodaphnia",0
"519","2014","Mill","metsch","pulicaria","dentifera",0
"520","2014","Mill","metsch","pulicaria","retrocurva",0
"521","2014","Mill","metsch","dubia","pulicaria",0
"522","2014","Mill","metsch","dubia","dubia",0
"523","2014","Mill","metsch","dubia","parvula",0
"524","2014","Mill","metsch","dubia","ambigua",0
"525","2014","Mill","metsch","dubia","mendotae",0
"526","2014","Mill","metsch","dubia","ceriodaphnia",0
"527","2014","Mill","metsch","dubia","dentifera",0
"528","2014","Mill","metsch","dubia","retrocurva",0
"529","2014","Mill","metsch","parvula","pulicaria",0
"530","2014","Mill","metsch","parvula","dubia",0
"531","2014","Mill","metsch","parvula","parvula",0
"532","2014","Mill","metsch","parvula","ambigua",0
"533","2014","Mill","metsch","parvula","mendotae",0
"534","2014","Mill","metsch","parvula","ceriodaphnia",0
"535","2014","Mill","metsch","parvula","dentifera",0
"536","2014","Mill","metsch","parvula","retrocurva",0
"537","2014","Mill","metsch","ambigua","pulicaria",0
"538","2014","Mill","metsch","ambigua","dubia",0
"539","2014","Mill","metsch","ambigua","parvula",0
"540","2014","Mill","metsch","ambigua","ambigua",0
"541","2014","Mill","metsch","ambigua","mendotae",0
"542","2014","Mill","metsch","ambigua","ceriodaphnia",0
"543","2014","Mill","metsch","ambigua","dentifera",0
"544","2014","Mill","metsch","ambigua","retrocurva",0
"545","2014","Mill","metsch","mendotae","pulicaria",0
"546","2014","Mill","metsch","mendotae","dubia",0
"547","2014","Mill","metsch","mendotae","parvula",0
"548","2014","Mill","metsch","mendotae","ambigua",0
"549","2014","Mill","metsch","mendotae","mendotae",0
"550","2014","Mill","metsch","mendotae","ceriodaphnia",0
"551","2014","Mill","metsch","mendotae","dentifera",0
"552","2014","Mill","metsch","mendotae","retrocurva",0
"553","2014","Mill","metsch","ceriodaphnia","pulicaria",0
"554","2014","Mill","metsch","ceriodaphnia","dubia",0
"555","2014","Mill","metsch","ceriodaphnia","parvula",0
"556","2014","Mill","metsch","ceriodaphnia","ambigua",0
"557","2014","Mill","metsch","ceriodaphnia","mendotae",0
"558","2014","Mill","metsch","ceriodaphnia","ceriodaphnia",0
"559","2014","Mill","metsch","ceriodaphnia","dentifera",0
"560","2014","Mill","metsch","ceriodaphnia","retrocurva",0
"561","2014","Mill","metsch","dentifera","pulicaria",0
"562","2014","Mill","metsch","dentifera","dubia",0
"563","2014","Mill","metsch","dentifera","parvula",0
"564","2014","Mill","metsch","dentifera","ambigua",0
"565","2014","Mill","metsch","dentifera","mendotae",0
"566","2014","Mill","metsch","dentifera","ceriodaphnia",0
"567","2014","Mill","metsch","dentifera","dentifera",56329.5310344827
"568","2014","Mill","metsch","dentifera","retrocurva",28511.2716753
"569","2014","Mill","metsch","retrocurva","pulicaria",0
"570","2014","Mill","metsch","retrocurva","dubia",0
"571","2014","Mill","metsch","retrocurva","parvula",0
"572","2014","Mill","metsch","retrocurva","ambigua",0
"573","2014","Mill","metsch","retrocurva","mendotae",0
"574","2014","Mill","metsch","retrocurva","ceriodaphnia",0
"575","2014","Mill","metsch","retrocurva","dentifera",28511.2716753
"576","2014","Mill","metsch","retrocurva","retrocurva",71906.7939001566
"577","2014","Mill","scarlet","pulicaria","pulicaria",0
"578","2014","Mill","scarlet","pulicaria","dubia",0
"579","2014","Mill","scarlet","pulicaria","parvula",0
"580","2014","Mill","scarlet","pulicaria","ambigua",0
"581","2014","Mill","scarlet","pulicaria","mendotae",0
"582","2014","Mill","scarlet","pulicaria","ceriodaphnia",0
"583","2014","Mill","scarlet","pulicaria","dentifera",0
"584","2014","Mill","scarlet","pulicaria","retrocurva",0
"585","2014","Mill","scarlet","dubia","pulicaria",0
"586","2014","Mill","scarlet","dubia","dubia",0
"587","2014","Mill","scarlet","dubia","parvula",0
"588","2014","Mill","scarlet","dubia","ambigua",0
"589","2014","Mill","scarlet","dubia","mendotae",0
"590","2014","Mill","scarlet","dubia","ceriodaphnia",0
"591","2014","Mill","scarlet","dubia","dentifera",0
"592","2014","Mill","scarlet","dubia","retrocurva",0
"593","2014","Mill","scarlet","parvula","pulicaria",0
"594","2014","Mill","scarlet","parvula","dubia",0
"595","2014","Mill","scarlet","parvula","parvula",0
"596","2014","Mill","scarlet","parvula","ambigua",0
"597","2014","Mill","scarlet","parvula","mendotae",0
"598","2014","Mill","scarlet","parvula","ceriodaphnia",0
"599","2014","Mill","scarlet","parvula","dentifera",0
"600","2014","Mill","scarlet","parvula","retrocurva",0
"601","2014","Mill","scarlet","ambigua","pulicaria",0
"602","2014","Mill","scarlet","ambigua","dubia",0
"603","2014","Mill","scarlet","ambigua","parvula",0
"604","2014","Mill","scarlet","ambigua","ambigua",0
"605","2014","Mill","scarlet","ambigua","mendotae",0
"606","2014","Mill","scarlet","ambigua","ceriodaphnia",0
"607","2014","Mill","scarlet","ambigua","dentifera",0
"608","2014","Mill","scarlet","ambigua","retrocurva",0
"609","2014","Mill","scarlet","mendotae","pulicaria",0
"610","2014","Mill","scarlet","mendotae","dubia",0
"611","2014","Mill","scarlet","mendotae","parvula",0
"612","2014","Mill","scarlet","mendotae","ambigua",0
"613","2014","Mill","scarlet","mendotae","mendotae",0
"614","2014","Mill","scarlet","mendotae","ceriodaphnia",0
"615","2014","Mill","scarlet","mendotae","dentifera",0
"616","2014","Mill","scarlet","mendotae","retrocurva",0
"617","2014","Mill","scarlet","ceriodaphnia","pulicaria",0
"618","2014","Mill","scarlet","ceriodaphnia","dubia",0
"619","2014","Mill","scarlet","ceriodaphnia","parvula",0
"620","2014","Mill","scarlet","ceriodaphnia","ambigua",0
"621","2014","Mill","scarlet","ceriodaphnia","mendotae",0
"622","2014","Mill","scarlet","ceriodaphnia","ceriodaphnia",0
"623","2014","Mill","scarlet","ceriodaphnia","dentifera",0
"624","2014","Mill","scarlet","ceriodaphnia","retrocurva",0
"625","2014","Mill","scarlet","dentifera","pulicaria",0
"626","2014","Mill","scarlet","dentifera","dubia",0
"627","2014","Mill","scarlet","dentifera","parvula",0
"628","2014","Mill","scarlet","dentifera","ambigua",0
"629","2014","Mill","scarlet","dentifera","mendotae",0
"630","2014","Mill","scarlet","dentifera","ceriodaphnia",0
"631","2014","Mill","scarlet","dentifera","dentifera",0
"632","2014","Mill","scarlet","dentifera","retrocurva",0
"633","2014","Mill","scarlet","retrocurva","pulicaria",0
"634","2014","Mill","scarlet","retrocurva","dubia",0
"635","2014","Mill","scarlet","retrocurva","parvula",0
"636","2014","Mill","scarlet","retrocurva","ambigua",0
"637","2014","Mill","scarlet","retrocurva","mendotae",0
"638","2014","Mill","scarlet","retrocurva","ceriodaphnia",0
"639","2014","Mill","scarlet","retrocurva","dentifera",0
"640","2014","Mill","scarlet","retrocurva","retrocurva",0
"641","2014","Mill","brood","pulicaria","pulicaria",0
"642","2014","Mill","brood","pulicaria","dubia",0
"643","2014","Mill","brood","pulicaria","parvula",0
"644","2014","Mill","brood","pulicaria","ambigua",0
"645","2014","Mill","brood","pulicaria","mendotae",0
"646","2014","Mill","brood","pulicaria","ceriodaphnia",0
"647","2014","Mill","brood","pulicaria","dentifera",0
"648","2014","Mill","brood","pulicaria","retrocurva",0
"649","2014","Mill","brood","dubia","pulicaria",0
"650","2014","Mill","brood","dubia","dubia",0
"651","2014","Mill","brood","dubia","parvula",0
"652","2014","Mill","brood","dubia","ambigua",0
"653","2014","Mill","brood","dubia","mendotae",0
"654","2014","Mill","brood","dubia","ceriodaphnia",0
"655","2014","Mill","brood","dubia","dentifera",0
"656","2014","Mill","brood","dubia","retrocurva",0
"657","2014","Mill","brood","parvula","pulicaria",0
"658","2014","Mill","brood","parvula","dubia",0
"659","2014","Mill","brood","parvula","parvula",15280.466367713
"660","2014","Mill","brood","parvula","ambigua",0
"661","2014","Mill","brood","parvula","mendotae",0
"662","2014","Mill","brood","parvula","ceriodaphnia",19138.2370986882
"663","2014","Mill","brood","parvula","dentifera",0
"664","2014","Mill","brood","parvula","retrocurva",0
"665","2014","Mill","brood","ambigua","pulicaria",0
"666","2014","Mill","brood","ambigua","dubia",0
"667","2014","Mill","brood","ambigua","parvula",0
"668","2014","Mill","brood","ambigua","ambigua",0
"669","2014","Mill","brood","ambigua","mendotae",0
"670","2014","Mill","brood","ambigua","ceriodaphnia",0
"671","2014","Mill","brood","ambigua","dentifera",0
"672","2014","Mill","brood","ambigua","retrocurva",0
"673","2014","Mill","brood","mendotae","pulicaria",0
"674","2014","Mill","brood","mendotae","dubia",0
"675","2014","Mill","brood","mendotae","parvula",0
"676","2014","Mill","brood","mendotae","ambigua",0
"677","2014","Mill","brood","mendotae","mendotae",0
"678","2014","Mill","brood","mendotae","ceriodaphnia",0
"679","2014","Mill","brood","mendotae","dentifera",0
"680","2014","Mill","brood","mendotae","retrocurva",0
"681","2014","Mill","brood","ceriodaphnia","pulicaria",0
"682","2014","Mill","brood","ceriodaphnia","dubia",0
"683","2014","Mill","brood","ceriodaphnia","parvula",19138.2370986882
"684","2014","Mill","brood","ceriodaphnia","ambigua",0
"685","2014","Mill","brood","ceriodaphnia","mendotae",0
"686","2014","Mill","brood","ceriodaphnia","ceriodaphnia",80829.5047068728
"687","2014","Mill","brood","ceriodaphnia","dentifera",0
"688","2014","Mill","brood","ceriodaphnia","retrocurva",0
"689","2014","Mill","brood","dentifera","pulicaria",0
"690","2014","Mill","brood","dentifera","dubia",0
"691","2014","Mill","brood","dentifera","parvula",0
"692","2014","Mill","brood","dentifera","ambigua",0
"693","2014","Mill","brood","dentifera","mendotae",0
"694","2014","Mill","brood","dentifera","ceriodaphnia",0
"695","2014","Mill","brood","dentifera","dentifera",150763.478018361
"696","2014","Mill","brood","dentifera","retrocurva",0
"697","2014","Mill","brood","retrocurva","pulicaria",0
"698","2014","Mill","brood","retrocurva","dubia",0
"699","2014","Mill","brood","retrocurva","parvula",0
"700","2014","Mill","brood","retrocurva","ambigua",0
"701","2014","Mill","brood","retrocurva","mendotae",0
"702","2014","Mill","brood","retrocurva","ceriodaphnia",0
"703","2014","Mill","brood","retrocurva","dentifera",0
"704","2014","Mill","brood","retrocurva","retrocurva",31183.4096322907
"705","2014","Mill","larssonia","pulicaria","pulicaria",0
"706","2014","Mill","larssonia","pulicaria","dubia",0
"707","2014","Mill","larssonia","pulicaria","parvula",0
"708","2014","Mill","larssonia","pulicaria","ambigua",0
"709","2014","Mill","larssonia","pulicaria","mendotae",0
"710","2014","Mill","larssonia","pulicaria","ceriodaphnia",0
"711","2014","Mill","larssonia","pulicaria","dentifera",0
"712","2014","Mill","larssonia","pulicaria","retrocurva",0
"713","2014","Mill","larssonia","dubia","pulicaria",0
"714","2014","Mill","larssonia","dubia","dubia",0
"715","2014","Mill","larssonia","dubia","parvula",0
"716","2014","Mill","larssonia","dubia","ambigua",0
"717","2014","Mill","larssonia","dubia","mendotae",0
"718","2014","Mill","larssonia","dubia","ceriodaphnia",0
"719","2014","Mill","larssonia","dubia","dentifera",0
"720","2014","Mill","larssonia","dubia","retrocurva",0
"721","2014","Mill","larssonia","parvula","pulicaria",0
"722","2014","Mill","larssonia","parvula","dubia",0
"723","2014","Mill","larssonia","parvula","parvula",0
"724","2014","Mill","larssonia","parvula","ambigua",0
"725","2014","Mill","larssonia","parvula","mendotae",0
"726","2014","Mill","larssonia","parvula","ceriodaphnia",0
"727","2014","Mill","larssonia","parvula","dentifera",0
"728","2014","Mill","larssonia","parvula","retrocurva",0
"729","2014","Mill","larssonia","ambigua","pulicaria",0
"730","2014","Mill","larssonia","ambigua","dubia",0
"731","2014","Mill","larssonia","ambigua","parvula",0
"732","2014","Mill","larssonia","ambigua","ambigua",0
"733","2014","Mill","larssonia","ambigua","mendotae",0
"734","2014","Mill","larssonia","ambigua","ceriodaphnia",0
"735","2014","Mill","larssonia","ambigua","dentifera",0
"736","2014","Mill","larssonia","ambigua","retrocurva",0
"737","2014","Mill","larssonia","mendotae","pulicaria",0
"738","2014","Mill","larssonia","mendotae","dubia",0
"739","2014","Mill","larssonia","mendotae","parvula",0
"740","2014","Mill","larssonia","mendotae","ambigua",0
"741","2014","Mill","larssonia","mendotae","mendotae",0
"742","2014","Mill","larssonia","mendotae","ceriodaphnia",0
"743","2014","Mill","larssonia","mendotae","dentifera",0
"744","2014","Mill","larssonia","mendotae","retrocurva",0
"745","2014","Mill","larssonia","ceriodaphnia","pulicaria",0
"746","2014","Mill","larssonia","ceriodaphnia","dubia",0
"747","2014","Mill","larssonia","ceriodaphnia","parvula",0
"748","2014","Mill","larssonia","ceriodaphnia","ambigua",0
"749","2014","Mill","larssonia","ceriodaphnia","mendotae",0
"750","2014","Mill","larssonia","ceriodaphnia","ceriodaphnia",0
"751","2014","Mill","larssonia","ceriodaphnia","dentifera",0
"752","2014","Mill","larssonia","ceriodaphnia","retrocurva",0
"753","2014","Mill","larssonia","dentifera","pulicaria",0
"754","2014","Mill","larssonia","dentifera","dubia",0
"755","2014","Mill","larssonia","dentifera","parvula",0
"756","2014","Mill","larssonia","dentifera","ambigua",0
"757","2014","Mill","larssonia","dentifera","mendotae",0
"758","2014","Mill","larssonia","dentifera","ceriodaphnia",0
"759","2014","Mill","larssonia","dentifera","dentifera",8865.15365853659
"760","2014","Mill","larssonia","dentifera","retrocurva",0
"761","2014","Mill","larssonia","retrocurva","pulicaria",0
"762","2014","Mill","larssonia","retrocurva","dubia",0
"763","2014","Mill","larssonia","retrocurva","parvula",0
"764","2014","Mill","larssonia","retrocurva","ambigua",0
"765","2014","Mill","larssonia","retrocurva","mendotae",0
"766","2014","Mill","larssonia","retrocurva","ceriodaphnia",0
"767","2014","Mill","larssonia","retrocurva","dentifera",0
"768","2014","Mill","larssonia","retrocurva","retrocurva",0
"769","2014","Mill","spider","pulicaria","pulicaria",0
"770","2014","Mill","spider","pulicaria","dubia",0
"771","2014","Mill","spider","pulicaria","parvula",0
"772","2014","Mill","spider","pulicaria","ambigua",0
"773","2014","Mill","spider","pulicaria","mendotae",0
"774","2014","Mill","spider","pulicaria","ceriodaphnia",0
"775","2014","Mill","spider","pulicaria","dentifera",0
"776","2014","Mill","spider","pulicaria","retrocurva",0
"777","2014","Mill","spider","dubia","pulicaria",0
"778","2014","Mill","spider","dubia","dubia",0
"779","2014","Mill","spider","dubia","parvula",0
"780","2014","Mill","spider","dubia","ambigua",0
"781","2014","Mill","spider","dubia","mendotae",0
"782","2014","Mill","spider","dubia","ceriodaphnia",0
"783","2014","Mill","spider","dubia","dentifera",0
"784","2014","Mill","spider","dubia","retrocurva",0
"785","2014","Mill","spider","parvula","pulicaria",0
"786","2014","Mill","spider","parvula","dubia",0
"787","2014","Mill","spider","parvula","parvula",0
"788","2014","Mill","spider","parvula","ambigua",0
"789","2014","Mill","spider","parvula","mendotae",0
"790","2014","Mill","spider","parvula","ceriodaphnia",0
"791","2014","Mill","spider","parvula","dentifera",0
"792","2014","Mill","spider","parvula","retrocurva",0
"793","2014","Mill","spider","ambigua","pulicaria",0
"794","2014","Mill","spider","ambigua","dubia",0
"795","2014","Mill","spider","ambigua","parvula",0
"796","2014","Mill","spider","ambigua","ambigua",0
"797","2014","Mill","spider","ambigua","mendotae",0
"798","2014","Mill","spider","ambigua","ceriodaphnia",0
"799","2014","Mill","spider","ambigua","dentifera",0
"800","2014","Mill","spider","ambigua","retrocurva",0
"801","2014","Mill","spider","mendotae","pulicaria",0
"802","2014","Mill","spider","mendotae","dubia",0
"803","2014","Mill","spider","mendotae","parvula",0
"804","2014","Mill","spider","mendotae","ambigua",0
"805","2014","Mill","spider","mendotae","mendotae",0
"806","2014","Mill","spider","mendotae","ceriodaphnia",0
